file_name;cond_num;cond;avr_loudness;bark0_mean;bark1_mean;bark10_mean;bark11_mean;bark12_mean;bark13_mean;bark14_mean;bark15_mean;bark16_mean;bark17_mean;bark18_mean;bark19_mean;bark2_mean;bark20_mean;bark21_mean;bark22_mean;bark23_mean;bark24_mean;bark25_mean;bark26_mean;bark3_mean;bark4_mean;bark5_mean;bark6_mean;bark7_mean;bark8_mean;bark9_mean;barkcrest_mean;barkflat_mean;disson_mean;dyn_compl;mfcc0_mean;mfcc1_mean;mfcc10_mean;mfcc11_mean;mfcc12_mean;mfcc2_mean;mfcc3_mean;mfcc4_mean;mfcc5_mean;mfcc6_mean;mfcc7_mean;mfcc8_mean;mfcc9_mean;pitchsal_mean;sil60db_mean;centroid_mean;speccomp_mean;energy_mean;enehigh_mean;enelow_mean;enemidhi_mean;enemidlo_mean;flux_mean;kurt_mean;rolloff_mean;skew_mean;zerocross_mean;beats_count;beatloud_mean;bpm;peak1_bpm;peak1_weight;peak2_bpm;peak2_weight;danceabil;onset;chord_change;chord_number;chorstren_mean;hpcp0_mean;hpcp1_mean;hpcp10_mean;hpcp11_mean;hpcp12_mean;hpcp13_mean;hpcp14_mean;hpcp15_mean;hpcp16_mean;hpcp17_mean;hpcp18_mean;hpcp19_mean;hpcp2_mean;hpcp20_mean;hpcp21_mean;hpcp22_mean;hpcp23_mean;hpcp24_mean;hpcp25_mean;hpcp26_mean;hpcp27_mean;hpcp28_mean;hpcp29_mean;hpcp3_mean;hpcp30_mean;hpcp31_mean;hpcp32_mean;hpcp33_mean;hpcp34_mean;hpcp35_mean;hpcp4_mean;hpcp5_mean;hpcp6_mean;hpcp7_mean;hpcp8_mean;hpcp9_mean;edmastr_key;thpcp0;meanF0;nPulses;meanPeriod;pctUnvoi;nvoicebreaks;pctVoicebreaks;jitter_loc;jitter_rap;shimmer_loc;autocor;HNR;H1;H2;H3;BDH1;lowBand;hiBand;Hmmberg;Aleg_Cond;Trist_Cond;Sorp_Cond;Irrit_Cond;Desp_Cond;Amor_Cond;Posit_Cond;Negat_Cond;Anim_Cond;Relax_Cond;Alegria;Tristesa;Sorpresa;Irritacio;Despreci;Amor;Emocposit;Emocnegat;Animacio;Relaxacio
Inst_5.csv;0.33333333;Inst;0.98217101;0.01138484;0.14195324;0.00533428;0.0492139;0.02105443;0.01709323;0.03637666;0.02491951;0.03156816;0.04668562;0.05148179;0.02882321;0.15572227;0.01589238;0.02379316;0.02281296;0.02024001;0.04961517;0.04247777;0.01225558;0.20633664;0.42531344;0.74354087;0.29031631;0.12032155;0.05246841;0.0762511;0.33000433;0.40935481;0.65540635;0.04166312;0.71245148;0.68578013;0.44672792;0.470682;0.40901274;0.67199771;0.75205903;0.71797058;0.71535485;0.63100056;0.59483997;0.60803847;0.33381628;0.68674114;0.00931914;0.03446554;0.21010541;0.24382589;0.03037931;0.14120716;0.0457737;0.63895526;0.46319251;0.08663725;0.01662201;0.29196362;0.04351409;0.11111111;0.25370039;0.08519468;0.0990991;0.67401966;0.39459459;0.096;0.25663003;0.57054554;0.13719233;0.26094114;0.89793905;0.23008426;0.09485557;0.10869093;0.09757102;0.08175534;0.15198105;0.64633457;0.65841816;0.42711786;0.08939801;0.0398914;0.08370032;0.0750486;0.25525331;0.24115847;0.14659498;0.06975171;0.04861874;0.05187052;0.34496299;0.52957592;0.34242909;0.50783533;0.05280078;0.4482582;0.25737264;0.0594198;0.0151296;0.03301264;0.19751011;0.12047658;0.58882978;0.62652197;0.61177048;0.6791236;0.4236892;0.81524417;0;0.02302212;0.06546887;0.91023854;0.43336466;0.30434783;0.6397813;0.18529778;0.20825;0.56293231;0.42732077;0.16470319;0.10393757;0.49129933;0.55794385;0.72297462;0.56199711;0.36834416;0.64412153;0.3214285;0.57142857;0.12857131;0.22556395;0.22321437;0.53571425;0.35714275;0.57142857;0.5;0.35164831;0.43598612;0.87681147;0.1632049;0.19391023;0.10658887;0.7441861;0.48245595;0.66666652;0.42541445;0.55000021
Inst_6.csv;0.33333333;Inst;0.9624265;0.03843796;0.23519069;0.07590888;0.08210856;0.02673371;0.04362294;0.04002829;0.03484321;0.01907538;0.04581364;0.03683949;0.02231969;0.12927998;0.00892759;0.00958046;0.00710281;0.00620208;0.00486302;0.00267442;0.00080197;0.1039969;0.15612033;0.47161691;0.34837043;0.33803807;0.16544739;0.12466563;0.53975217;0.57866176;0.61325094;0.08687226;0.5788519;0.80602479;0.49550792;0.46295446;0.53555475;0.6122354;0.68702043;0.58723262;0.79264485;0.74131514;0.67440969;0.78026866;0.46204418;0.43120538;0.12768738;0.03019763;0.17323676;0.26668977;0.00991766;0.19569537;0.09704548;0.45446537;0.45557275;0.21929039;0.01805634;0.43261495;0.01578333;0.79166667;0.23630089;0.65743199;0.65765766;0.61274503;0.71891892;0.06486487;0.36025989;0.4897699;0.16322699;0.28866537;0.85302497;0.35736388;0.18706852;0.23275926;0.14517421;0.08872799;0.14742402;0.26826179;0.2432741;0.22149725;0.27099898;0.31855745;0.43582292;0.14528247;0.36448958;0.31393149;0.28563479;0.52593447;0.36724298;0.25053439;0.1432781;0.15249175;0.12621511;0.26390195;0.09452241;0.23805956;0.15053683;0.16163524;0.16506576;0.15987927;0.29410176;0.10386238;0.17160471;0.15273531;0.15962158;0.30374552;0.33126496;0.6934828;0;0.1352079;0.16112889;0.56505442;0.36270738;0.62318841;0.59293009;0.29584082;0.313875;0.51678337;0.43379484;0.18178352;0.07698868;0.13332149;0.40248749;0.4773441;0.721059;0.39821771;0.69809427;0.5625;0.5;0.30000003;0;0;0.375;0.5625;0.71428571;0.6875;0.38461538;0.79930774;0.45169063;0.45697348;0.12339748;0.1705425;0.60465095;0.72368414;0.66666652;0.69889508;0.3184215
Inst_7.csv;0.33333333;Inst;0.9983613;0.13448105;0.53475547;0.12722022;0.14628376;0.25658666;0.27119322;0.34529582;0.39865975;0.2426236;0.2943618;0.20437427;0.22904378;0.26601009;0.1783745;0.19773504;0.16224491;0.14506754;0.17428357;0.19308131;0.18152053;0.49674178;0.21456008;0.15089163;0.14524527;0.14455253;0.2253693;0.1493154;0.67353004;0.21270222;0.85100224;0.06929635;0.8355214;0.48695325;0.54340183;0.48713059;0.47470369;0.58663545;0.6364475;0.7059958;0.85069603;0.86319425;0.81102498;0.96591352;0.47128712;0.30553097;0.04360896;0.13142634;0.38895807;0.59119046;0.22714816;0.4739753;0.3607496;0.50000829;0.94316232;0.03430894;0.04032914;0.18927951;0.06381486;0.625;0.5392378;0.47551227;0.47747748;0.34313719;0.56756757;0.07741936;1;0.62711887;0.1047392;0.04136754;0.86843268;0.15160901;0.12838965;0.25435549;0.15667057;0.0590438;0.10951298;0.14724013;0.12302299;0.14235448;0.17496085;0.16374723;0.20779927;0.20619645;0.16758793;0.21315712;0.23955704;0.21328553;0.19894954;0.26744902;0.18321658;0.19615047;0.34163322;0.70451511;0.15442823;0.53305459;0.40800711;0.31478709;0.18449013;0.28414986;0.22637751;0.23940919;0.21926256;0.14170167;0.18107352;0.14941504;0.19762386;0.56417736;0;0.70152439;0.27770941;0.10426954;0.50113664;0.84057971;0.70747997;0.7085809;0.685125;0.67816677;0.3080846;0.122498;0.15146092;0.42976187;0.83956108;0.65833105;0.77106163;0.56902915;0.58895464;0.75;0.28571429;0;0;0;0.25;1;0;0.75;0.30769231;0.33910041;0.07971031;0.84866453;0.54647431;0.36240301;0;0.69956114;0;0.2430942;0.60789488
Inst_8.csv;0.33333333;Inst;0.9722751;0.00316666;0.12852239;0.0710558;0.07209211;0.09963355;0.1380265;0.36901261;0.2874162;0.25712053;0.2584076;0.24530604;0.24377063;0.26338075;0.09320387;0.11958362;0.0929663;0.06905532;0.08006852;0.11881107;0.18746344;0.2766496;0.13804403;0.36334957;0.18692244;0.19768612;0.28072442;0.18486025;0.19977147;0.2724668;0.84438276;0.05149431;0.77880408;0.62168517;0.48171625;0.36972385;0.39822665;0.46603273;0.76622694;0.69743932;0.73600861;0.65528161;0.68634153;0.87962225;0.46558736;0.63459941;0.10007841;0.1294972;0.4723619;0.25311039;0.14086613;0.1596556;0.2687305;0.46191996;0.53061439;0.11015941;0.08870967;0.22966571;0.12312396;0.43055556;0.16818333;0.52274824;0.53153153;0.75093875;0.73513514;0.05;0.0774892;0.53152923;0.08929849;0.21357236;0.86503154;0.1110889;0.08441196;0.14588164;0.13702708;0.11569954;0.16380661;0.33878197;0.40958551;0.41328749;0.24871413;0.16042971;0.16885245;0.12213584;0.49341282;0.61082065;0.48267198;0.16408186;0.0497567;0.06553926;0.39663545;0.75619316;0.57875133;0.33778926;0.08794789;0.25763992;0.16640859;0.10008054;0.07220634;0.03823366;0.06554761;0.14703223;0.41501682;0.40466365;0.33404825;0.29282592;0.2629007;0.63713505;0;0.02219943;0.08450242;0.88583549;0.36321012;0.35507246;0.58397324;0.19766478;0.222625;0.55794611;0.33943683;0.15021541;0.18845849;0.3818397;0.40590199;0.74998159;0.47809061;0.67842873;0.361092;0.375;0.095238;0.50000015;0.21929816;0.10416656;0.16666675;0.41666675;0.23809514;0.45833325;0.20512831;0.50865018;0.31884075;0.55489595;0.21153826;0.14922488;0.39534863;0.74780713;0.35714277;0.45580143;0.2605263
Inst_9.csv;0.33333333;Inst;0.95639565;0.01887711;0.202595;0.19575158;0.19154912;0.1553505;0.17660441;0.19335801;0.16417159;0.05930532;0.07659441;0.06529918;0.05077256;0.09970447;0.04857938;0.0721135;0.22831151;0.06411736;0.08006852;0.11674801;0.08049102;0.06386608;0.26067388;0.32861814;0.79074534;0.85941715;0.14824277;0.31174795;0.37926434;0.26885978;0.71869881;0.04645817;0.79536142;0.66280597;0.44522818;0.4930381;0.44250738;0.56034649;0.44368211;0.63986326;0.80789089;0.50153259;0.67311419;0.64301671;0.45567027;0.61186709;0.02623395;0.06498928;0.35576393;0.33525749;0.10281971;0.16305084;0.31008175;0.66463279;0.56749291;0.11526855;0.05192308;0.34765254;0.09537011;0.56944444;0.26198865;0.39478094;0.38738739;0.70993917;0;0;0.09678622;0.77204705;0.04245562;0.08119274;0.90027781;0.96378441;0.42627809;0.16972754;0.08891439;0.04970374;0.06817;0.76106249;0.91958743;0.64626915;0.13466988;0.06291542;0.0839048;0.04832304;0.15254481;0.127755;0.08350548;0.27875316;0.23881752;0.15027385;0.07232992;0.07124094;0.09589492;0.28293527;0.05428614;0.31440865;0.26664612;0.11586491;0.0445341;0.04906693;0.70418312;0.09954116;0.27997823;0.23838301;0.16201326;0.23139749;0.27060744;0.72059422;0;0.14799975;0.20165723;0.55818337;0.2601259;0.50724638;0.44194161;0.28976095;0.314625;0.71979631;0.21098949;0.07072325;0.11682674;0.07389328;0.72177076;0.51687099;0.48897671;0.52918875;0.48297388;0.1785715;0.489796;0.25714293;0.26315789;0.22321437;0.28571425;0.28571425;0.44897971;0.3214285;0.26373631;0.16955021;0.82367143;0.26112737;0.37019211;0.29844938;0.58139537;0.19298264;0.66666652;0.15193381;0.69473716
Inst_10.csv;0.33333333;Inst;0.98272144;0.01568859;0.14502627;0.04826871;0.13251353;0.13122823;0.27085136;0.16264621;0.44853791;0.18351788;0.16777175;0.36800856;0.49707161;0.21850936;0.19958623;0.22848576;0.50201275;0.10362108;0.17832816;0.11124651;0.00733917;0.27138877;0.24520009;0.36713312;0.48747164;0.16853052;0.22470683;0.18540536;0.18758668;0.10702672;0.93880058;0.03170869;0.87139863;0.49559426;0.44388469;0.46155009;0.48137089;0.46005046;0.76900473;0.6021015;0.79970574;0.68087266;0.5524117;0.83725098;0.59071945;0.72782954;0.05943048;0.22699971;0.63493436;0.29988054;0.30960143;0.16368889;0.29657064;0.56951954;0.6331675;0.01939709;0.14676538;0.09267981;0.19212075;0.43055556;0.20868965;0.24889801;0.26126126;0.68399458;0.48108108;0.15;0.1879549;0.45140334;0.24482422;0.16965428;0.84612469;0.07160852;0.06963804;0.26631269;0.20888946;0.11828567;0.1087457;0.14455392;0.1347527;0.16538738;0.57501989;0.78864475;0.64068461;0.76857674;0.05550114;0.0168328;0.02827214;0.22464088;0.24302013;0.22173353;0.10497392;0.08489499;0.08538015;0.30092138;0.9748715;0.32400217;0.32906061;0.64983017;0.73321159;0.66146255;0.14634485;0.62407083;0.08369539;0.05474049;0.12288363;0.41607695;0.41432328;0.90735695;0;0.11884481;0.02116663;0.57731041;0.77152506;0.2173913;0.99307678;0.34330524;0.4;0.58368343;0.14455719;0.05280415;0.35178137;0.88649533;0.51340402;0.74824398;0.46633524;0.65783004;0.37147072;0.625;0.42857143;0.45000005;0.19736842;0.3125;0.1875;0.8125;0.14285714;0.75;0.30769231;0.75086489;0.31884075;0.39169164;0.31730771;0.21317813;0.51162779;0.77192969;0.23809503;0.72928206;0.2894739
Inst_11.csv;0.33333333;Inst;0.98526417;0.00236819;0.04743012;0.0289435;0.08465341;0.12361747;0.101251;0.20552115;0.0861796;0.06846787;0.14037774;0.12715433;0.13743277;0.06731916;0.09883981;0.17382993;0.18080493;0.13959768;0.21948777;0.29898518;0.12317193;0.11722703;0.3327079;0.24015588;0.17373543;0.1543372;0.06995012;0.15155674;0.16672175;0.09839297;0.8722707;0.06025318;0.79406287;0.478928;0.46722551;0.32811946;0.35857551;0.54506361;0.63842927;0.6737846;0.77194075;0.67484465;0.54290282;0.67140396;0.34135447;0.73153681;0.10079876;0.13617851;0.35906566;0.11958408;0.19252758;0.05323854;0.16611189;0.37184884;0.47087154;0.03120513;0.09144131;0.17153462;0.16530393;0.625;0.1496769;0.76375189;0.76576577;0.19422866;0.84864865;0.23225806;0.37343298;0.66640451;0.09811679;0.29956904;0.84924828;0.64064096;0.41277092;0.07130839;0.32792145;0.34618635;0.29661176;0.33919348;0.41827364;0.37976097;0.29791872;0.31711684;0.28570394;0.41315695;0.45906632;0.53721581;0.41078126;0.20666881;0.08956767;0.0721638;0.33665548;0.48882727;0.25052503;0.08392252;0.28579631;0.04667553;0.04161467;0.21545193;0.22380828;0.20014975;0.47376145;0.21782806;0.36455686;0.35684137;0.27346407;0.1024717;0.07883469;0.90194656;0;0.01772001;0.09762901;0.90464536;0.36454349;0.48550725;0.54562326;0.0234904;0.03375;0.35786123;0.32360548;0.11655038;0.21208607;0.60434963;0.66979608;0.71338157;0.30334411;0.44136763;0.46135703;0.75;0.28571429;0;0;0;0.75;0.75;0.28571429;0.75;0.30769231;0.9446363;0.10628009;0.652819;0.15865385;0.1705425;0.76744169;0.96491233;0.21428574;0.91160231;0
Inst_12.csv;0.33333333;Inst;0.99623857;0.01688303;0.11197872;0.08688976;0.08940717;0.07420572;0.15258111;0.2978558;0.35274556;0.15762421;0.23817513;0.18036295;0.18498791;0.14514372;0.128676;0.21502975;0.22913375;0.25205208;0.25235835;0.18001525;0.18098026;0.37424365;0.44124501;0.32962061;0.225084;0.25574321;0.23944899;0.24421803;0.1492697;0.09948543;0.8690755;0.02532445;0.88472327;0.50737197;0.40060133;0.30835221;0.37837195;0.56103998;0.64487062;0.70813009;0.73115767;0.66649931;0.60400754;0.84302239;0.37031563;0.73811013;0.02445176;0.12396081;0.42342944;0.2840685;0.24168848;0.12750289;0.27081251;0.67382395;0.71425039;0.03128938;0.07582412;0.17556563;0.14352947;0.20833333;0.23478383;0.44203874;0.45045045;0.70588237;0.56756757;0.30000001;0.59266447;0.51306633;0.12034299;0.40272156;0.88359125;0.58427962;0.31587098;0.24904578;0.11575851;0.1111749;0.15990999;0.59670024;0.64098075;0.47400757;0.18211566;0.11783957;0.18167783;0.15668061;0.57369401;0.55001629;0.3269171;0.1308309;0.07587072;0.13855805;0.54461823;0.77682989;0.46712803;0.29949998;0.12513231;0.25495178;0.20282053;0.23881721;0.29816226;0.3635787;0.48221348;0.23144508;0.50790331;0.46666803;0.39344374;0.43886779;0.45016927;0.56472839;0;0.04070207;0.03576996;0.8322036;0.51739929;0.25362319;0.73037216;0.11987011;0.142875;0.57680883;0.11081485;0.03568569;0.24947973;0.66178337;0.75447775;0.69440793;0.4063447;0.68337214;0.3223585;0.79166675;0.14285714;0.35000014;0.04385974;0;0.41666675;0.66666675;0.19047629;0.75;0.15384615;0.87197224;0.31884075;0.32640921;0.03525638;0.06395325;0.65116253;0.65131559;0.54761879;0.79005548;0.08684228
Inst_13.csv;0.33333333;Inst;0.80920051;0.00895765;0.07923175;0.00711647;0.01783255;0.0392417;0.02311912;0.07450288;0.02822741;0.02148192;0.03081565;0.02639052;0.0284619;0.16596531;0.02095767;0.05454247;0.13390366;0.14977977;0.20140609;0.52230136;0.33657651;0.33017878;0.44348501;0.44395708;0.14922197;0.03566727;0.02863978;0.02437119;0.41262255;0.47267314;0.67100382;0.14612694;0.54469988;0.6266094;0.31817115;0.3172721;0.30882593;0.73527195;0.72935068;0.85925087;0.84222812;0.57775727;0.50734954;0.52712026;0.26562635;0.66542705;0.35603258;0.02622996;0.15633905;0.18339432;0.14909361;0.10170975;0.03476432;0.55011049;0.29481164;0.18693884;0.04833365;0.40579357;0.09275615;0.30555556;0.15917914;0.26859515;0.27927928;0.63025214;0.45945946;0.36923079;0.12952507;0.40177321;0.10258735;0.36444132;0.84901606;0.68445827;0.41472037;0;0.04516246;0.09984911;0.12637534;0.28650392;0.43330502;0.37984542;0.0970384;0.0629186;0.0842074;0.04676478;0.26817681;0.3882135;0.3423125;0.20203838;0.13891979;0.16203017;0.42709195;0.55878329;0.31358473;0.08295831;0.01382201;0.02677568;0.03303883;0.12329504;0.2118905;0.26319032;0.41992855;0.02432786;0.15135247;0.18383931;0.15103896;0.02787151;0.01065716;0.84283042;0;0.06486742;0.1428337;0.7220985;0.23329472;0.4057971;0.3203685;0.23518032;0.25975;0.54623382;0.48163587;0.219528;0.21102439;0.71495221;0.49438796;0.65338446;0.51359535;0.24084799;0.72020005;0.5714285;0.28571429;0.25714293;0.07518789;0.13392844;0.53571425;0.5;0.57142857;0.64285725;0.17582431;0.99307959;0.29227049;0.32640921;0;0;0.976744;0.89254378;0.5952378;0.88121587;0.17368455
Inst_14.csv;0.33333333;Inst;0.95362297;0.03336241;0.10240888;0.03109737;0.09220502;0.20050524;0.07086979;0.07916086;0.07296068;0.04092076;0.07746639;0.08328516;0.09071678;0.2751835;0.05847254;0.08812581;0.08631835;0.03336089;0.03557808;0.03157792;0.01414651;0.35550162;0.63136377;0.36099593;0.16812342;0.24127368;0.06310844;0.09832138;0.26588718;0.32283102;0.7523918;0.05441178;0.74426787;0.67923185;0.40280968;0.34912589;0.37536849;0.54552359;0.65513589;0.64757242;0.88444022;0.64488244;0.49269131;0.63189427;0.28365255;0.70917046;0.13421317;0.05475974;0.31112335;0.28492928;0.07419999;0.1474543;0.12934692;0.7112383;0.60454297;0.17187914;0.03194472;0.30837359;0.06145652;0.44444444;0.2613944;0.30710941;0.30630631;0.93037213;0;0;0.14978651;0.45361046;0.06782728;0.18499233;0.98438163;0.32354078;0.35817496;0.64202466;0.32697115;0.02403915;0.0242572;0.04834779;0.41325858;0.74995521;0.3249835;0.05865636;0.07906758;0.24649171;0.1014612;0.29713755;0.48066227;0.45804439;0.29078274;0.39132559;0.20652902;0.13014705;0.15338244;0.23588792;0.07622177;0.58572092;0.77976697;0.28621423;0.05472445;0.06869992;0.1242207;0.11307475;0.07577616;0.21081056;0.4420081;0.30400189;0.44595329;0.89184444;0;0.045494;0.10337189;0.79143908;0.35796411;0.65217391;0.65698379;0.20187923;0.233375;0.64010185;0.26122062;0.09203553;0.19571956;0.56131385;0.48245039;0.68129142;0.56228581;0.38452734;0.63161906;0.625;0.35714286;0.30000003;0;0;0.5625;0.625;0.5;0.625;0.07692308;0.65397918;0.61111124;0.1632049;0.05288441;0.04263563;0.83720926;0.62719303;0.5952378;0.72928206;0.3184215
Inst_15.csv;0.33333333;Inst;0.97312917;0.00169763;0.08608971;0.07687028;0.29756254;0.12390021;0.11041094;0.66067835;0.4871036;0.18240804;0.35896043;0.28285496;0.49139188;0.5380475;0.41986025;0.19578805;0.10731187;0.03590042;0.050091;0.23950022;0.01068881;0.30379716;0.49152843;0.12654887;0.04792834;0.07290024;0.06816546;0.20750017;0.24518888;0.20300487;0.95404497;0.02187428;0.86818386;0.54767461;0.25674058;0.28292418;0.32011312;0.34632211;0.87054263;0.6446532;0.99420269;0.86457884;0.6785671;0.90683186;0.29204539;0.57766127;0.01404393;0.1673087;0.59512416;0.31407675;0.30514686;0.18475549;0.38949046;0.46931877;0.63495881;0.03108523;0.08984934;0.09993142;0.12542676;0.65277778;0.21709039;0.51009373;0.5045045;0.44865406;0.6972973;0.15;0.28183055;0.48875023;0.13651374;0.16879897;0.83008451;0.55929275;0.27355573;0.03280418;0.1489775;0.15982331;0.14611164;0.20904881;0.32836627;0.33555422;0.13120019;0.08691921;0.08884338;0.10784976;0.20178532;0.23463384;0.19009746;0.12349992;0.06375896;0.06728681;0.21045317;0.36112595;0.34464426;0.65828886;0.09822765;0.62686175;0.4265216;0.15461375;0.07682064;0.12255997;0.448151;0.23188099;0.66938748;0.64460575;0.50019003;0.12612704;0.05136875;0.60678213;0;0.06047882;0.11764706;0.73195177;0.39186649;0.55797101;0.64782691;0.30461517;0.359;0.7527265;0.16562304;0.05631172;0.26788462;0.52493961;0.73411565;0.67671682;0.49188737;0.67787434;0.36823093;1;0;0.60000006;0;0;0.5;1;0.28571429;1;0;0.99307959;0.13285035;0.68546022;0.26442298;0.02131762;0.44186021;0.86842079;0.09523801;0.94198929;0.08684228
Inst_16.csv;0.33333333;Inst;0.89496947;0.00789088;0.10055032;0.03609623;0.11116796;0.07808807;0.05087131;0.12366239;0.06635646;0.04756777;0.08721072;0.04749469;0.10260827;0.26384378;0.05475271;0.07367222;0.03925788;0.02165086;0.04509475;0.02944609;0.02235853;0.40041379;0.44783367;0.52283899;0.40241571;0.19603621;0.18598175;0.09862755;0.30429145;0.408883;0.76738839;0.0550903;0.72329756;0.73212482;0.43493858;0.36845796;0.36194796;0.53752077;0.69189874;0.57693066;0.76860082;0.62252376;0.50255291;0.72020333;0.23221908;0.74488515;0.09577905;0.0466248;0.29062974;0.28365468;0.0630036;0.14601241;0.12010976;0.74988612;0.44578026;0.16254798;0.02768746;0.34284173;0.04924499;0.65277778;0.1848928;0.54905603;0.55855856;0.51599583;0.63243243;0.15;0.09711495;0.29015469;0.1358957;0.09141154;0.83098031;0.52297783;0.16231182;0.01050392;0.20919914;0.2423824;0.22272563;0.4365526;0.48216983;0.35497755;0.12372216;0.0847898;0.19209166;0.03221823;0.71204718;0.77399322;0.51485426;0.12390382;0.04956487;0.04792595;0.15678117;0.19424222;0.10198071;0.03307703;0.01871665;0.00677686;0.00805787;0.09344471;0.11400945;0.10564692;0.47626468;0.07091071;0.71481481;0.7990259;0.57107509;0.07115355;0.02751758;0.8423704;0;0.06506508;0.11953401;0.73826625;0.40752803;0.42028986;0.61742252;0.17638524;0.196125;0.58516868;0.2929518;0.11056464;0.09285045;0.28447192;0.59909129;0.6717353;0.57184924;0.45617443;0.58029444;0.45833325;0.23809514;0.09999991;0.13157895;0.15625;0.625;0.20833325;0.76190486;0.66666675;0.25641015;0.50865018;0.63768103;0.06528184;0.03525638;0.06395325;1;0.28947374;1;0.69889508;0.2894739
Inst_17.csv;0.33333333;Inst;0.95101718;0.02361552;0.74385138;0.04594978;0.0584633;0.03968696;0.03417423;0.03825618;0.0296057;0.01617337;0.10047174;0.07289256;0.15423713;0.34261902;0.05720622;0.08245773;0.21121229;0.13141477;0.26215576;0.16522997;0.14532279;0.20211002;0.2692144;0.35952118;0.19336407;0.55758594;0.206075;0.34273061;0.69607252;0.47045064;0.68642166;0.04309698;0.7382458;0.72250645;0.62926343;0.36099484;0.51244314;0.67515945;0.72903131;0.57708654;0.76836193;0.76528138;0.88464533;0.83827059;0.5838984;0.28066234;0.01739501;0.05273928;0.2491584;0.68375366;0.15452984;0.57556854;0.11639596;0.59029384;0.84209015;0.10475187;0.02396293;0.31811416;0.04032165;0.38888889;0.55461316;0.20539292;0.21621622;0.68627446;0;0;0.19213906;0.68704376;0.02501587;0.00433499;0.98431108;0.02943145;0.04549885;0.86063664;0.42007342;0.11900642;0.10162931;0.08145142;0.14703674;0.2043042;0.08137801;0.15265114;0.21079529;0.17004659;0.00405096;0.00525873;0.04281943;0.214193;0.27107308;0.30500125;0.08421724;0.02632837;0.03435691;0.17768271;0.26942352;0.42537333;0.44438888;0.07782898;0.03186855;0.03421729;0.01061184;0.4264442;0.24116736;0.10174992;0.17519895;0.72753341;1;0.73638098;0;0.12398933;0.05800312;0.66724505;0.59301843;0.53623188;0.89736295;0.34634517;0.362625;0.62024188;0.14364635;0.04742842;0.07260596;0.52579213;0.49362521;0.43030459;0.77521671;0.35276661;0.75992498;0.14285725;0.489796;0.30000003;0.22556395;0.40178562;0.1785715;0.14285725;0.32653057;0.14285725;0.43956031;0.12110735;0.87681147;0.35905042;0.17628188;0.21317813;0.46511621;0.16885965;0.76190454;0.03038698;0.55000021
Inst_18.csv;0.33333333;Inst;0.99330526;0.01323267;0.0691864;0.04072206;0.07243098;0.07101957;0.07315038;0.30801108;0.32709114;0.45041357;0.72577126;0.65300212;0.60614365;0.13261621;0.20027954;0.11632448;0.04170712;0.02306171;0.02296849;0.01132552;0.00173663;0.12061824;0.13043626;0.17486392;0.12362919;0.10037082;0.09253006;0.07884681;0.07988776;0.19220215;0.93562746;0.03338615;0.80990627;0.57023282;0.43627109;0.3916693;0.44316557;0.25738016;0.99939239;0.63889424;0.73120349;0.75230874;0.60148764;0.88765591;0.35319881;0.75786404;0.06094171;0.24670922;0.57508753;0.14050371;0.19827738;0.08311578;0.31981464;0.2267305;0.48325613;0.03926525;0.16219805;0.03974589;0.16411272;0.22222222;0.10426055;0.49367518;0.5045045;0.56925994;0.62162162;0.07272728;0.41504057;0.45771898;0.21449785;0.42410977;0.83757502;0.42475273;0.43689487;0.18716474;0.16527856;0.13200551;0.21083052;0.14492767;0.24910676;0.46665289;0.31207138;0.25404178;0.50199098;0.30668942;0.23305681;0.52800484;1;0.81713307;0.12766194;0.14493856;0.1234717;0.18523115;0.34011409;0.26023359;0.1240752;0.1409333;0.2103213;0.16182463;0.1078184;0.16542203;0.20011609;0.22905317;0.23159679;0.48769172;1;0.57517518;0.18101752;0.75700261;0;0.03512483;0.05652638;0.83489617;0.45833789;0.26086957;0.64873815;0.07005665;0.08825;0.42223637;0.27292692;0.10202448;0.30651227;0.56808183;0.42357405;0.86420421;0.35934184;0.80855142;0.20171929;0.75;0.14285714;0.52500005;0.06578947;0;0.25;0.8125;0.35714286;0.875;0;0.79930774;0;0.68546022;0.31730771;0.19186051;0.20930232;0.91666634;0.30952376;0.69889508;0.17368455
